split,cls_name,cls_type,vid_name
val,lions roaring,open,bO1phvRbVgo
val,lions roaring,open,pzPdLmD_Zr8
val,lions roaring,open,5xOhn5QpvdE
val,lions roaring,open,BMZXJzg3aAY
val,lions roaring,open,admUg-BomeI
val,lions roaring,open,G7StfbQcxDU
val,lions roaring,open,0sQ0-onguXs
val,lions roaring,open,QDfDR1bfMtQ
val,lions roaring,open,iuTfmOekZ0k
val,lions roaring,open,uN6BTh8cRVE
val,lions roaring,open,eTikzhag6-Y
val,lions roaring,open,QDj66YcZ9nc
val,lions roaring,open,aBT56BYBjLM
val,lions roaring,open,_Xha6m87OOs
val,lions roaring,open,8lyqna6SHVM
val,lions roaring,open,RF-ULxC-GkA
val,lions roaring,open,g5F9kDpxRaA
val,lions roaring,open,U2T180ZQDMA
val,lions roaring,open,7OpYEh7weVM
val,lions roaring,open,Usp6FviebGg
val,lions roaring,open,phYGFrQc2lI
val,lions roaring,open,s_RsDmt4D_8
val,lions roaring,open,1V4dOLDD02Q
val,lions roaring,open,yolpeCMSnPY
val,lions roaring,open,Os1Y6Pw0w20
val,lions roaring,open,wp9MEuoliZM
val,lions roaring,open,3HSRX24Nj4Q
val,lions roaring,open,SmUdh1ZIRJ8
val,lions roaring,open,GpYx4VydZPQ
val,lions roaring,open,qSu4gx-yIgs
val,lions roaring,open,RdNR2GQqrj8
val,lions roaring,open,nrD7IWjYapc
val,lions roaring,open,2_JIKuVe5PM
val,lions roaring,open,xomk2Jq6O00
val,lions roaring,open,1uaOgz0VAVI
val,lions roaring,open,HYs1UBfffgY
val,lions roaring,open,LdxwIqo9ipw
val,playing cymbal,close,V5pb9hcbXug
val,playing cymbal,close,rgoYcuInIfo
val,playing cymbal,close,8906Y6i-h10
val,playing cymbal,close,JesyktMT-Dk
val,playing cymbal,close,QJzvrv9XLPA
val,playing cymbal,close,k2j-IeHVaRM
val,playing cymbal,close,RxB8JZob0PY
val,playing cymbal,close,yX1PKFrkI3Y
val,playing cymbal,close,-w-nedbxQmA
val,playing cymbal,close,ho-Z_TwhUXE
val,playing cymbal,close,CBgk4sGIT70
val,playing cymbal,close,RGDXPHTlfp0
val,playing cymbal,close,eK2sa5nLQQY
val,playing cymbal,close,p5s-HcXDdx4
val,playing cymbal,close,kGPjulKWM5Y
val,playing cymbal,close,R93J7u5EWvk
val,playing cymbal,close,6bkcN0MS3Nc
val,playing cymbal,close,_04wiMWWOFE
val,playing cymbal,close,7pAadcYJvqU
val,playing cymbal,close,zbI-KS1VKZ8
val,playing cymbal,close,M73oCMNBTD4
val,playing cymbal,close,VsJye0kpf4U
val,playing cymbal,close,ykMz7vLOHD0
val,playing cymbal,close,haWpYhULT8A
val,playing cymbal,close,LTS5XlU-Dow
val,playing cymbal,close,4S3YZb6eQdw
val,playing cymbal,close,1wqJ9KDfcME
val,playing cymbal,close,U4O5SlzI52g
val,playing cymbal,close,iCUskN_oVW4
val,playing cymbal,close,ZkCKeoYRhK0
val,playing cymbal,close,iFzo-awcPq0
val,playing cymbal,close,03Vx4SESdU0
val,playing cymbal,close,Jf5wNR4R0PU
val,playing cymbal,close,31wsGvx32xA
val,playing cymbal,close,-HZXcZIwlkQ
val,playing cymbal,close,5VmUlLDrSW0
val,playing cymbal,close,KZ0pbaJoRWE
val,playing cymbal,close,wUhLUhbqXTk
val,playing cymbal,close,hQgbMy1AtYk
val,playing cymbal,close,8FfEs8eH2L0
val,playing cymbal,close,eh6DPOLf0Yg
val,playing cymbal,close,PfUFeX-Kt2g
val,playing cymbal,close,nYzRxm2xgFY
val,playing cymbal,close,7YZCERE0FY0
val,playing cymbal,close,TXfv37CyDFw
val,playing cymbal,close,ZBayFvjqJqY
val,playing cymbal,close,JV4icjDCFoA
val,cricket chirping,close,nGsKjZtW5SY
val,cricket chirping,close,9j_FItO0jt8
val,cricket chirping,close,-XUtUwhOehU
val,cricket chirping,close,ghOSez-sHMg
val,cricket chirping,close,1sHDsCAnGfQ
val,cricket chirping,close,EjpG0eQZV9w
val,cricket chirping,close,DxtbInu-Kx0
val,cricket chirping,close,-RzSvIYehkg
val,cricket chirping,close,XYy_qaEY0As
val,cricket chirping,close,4GqmBIvQbI8
val,cricket chirping,close,Pd-so26kW1A
val,cricket chirping,close,wv_C_O7U3Zs
val,cricket chirping,close,QKyGJ0nmAmY
val,cricket chirping,close,0fuxJQglZY0
val,cricket chirping,close,SRJd9uC8EIU
val,cricket chirping,close,NkHIQwr-MIQ
val,cricket chirping,close,A2WuDCtqqbY
val,cricket chirping,close,u4GVfNyy36U
val,cricket chirping,close,6NddnaXbig0
val,cricket chirping,close,EOoq3EXjxzw
val,cricket chirping,close,YetymMpBcvY
val,playing drum kit,open,n_0EGCGaq_A
val,playing drum kit,open,W1c6epVjvq4
val,playing drum kit,open,Eu8xFVFTSr4
val,playing drum kit,open,ZAxYU254Pg8
val,playing drum kit,open,BHu13EUEdyc
val,playing drum kit,open,d_NpDRdajno
val,playing drum kit,open,ZefIZamNn9A
val,playing drum kit,open,yEjYIoffB5M
val,playing drum kit,open,DgL2Ma_pRLQ
val,playing drum kit,open,5pf8OuW36HM
val,playing drum kit,open,cL-sL-FtWKI
val,playing drum kit,open,K7DjDyrKJdU
val,playing drum kit,open,eHtbNTARheY
val,playing drum kit,open,CAMqFUxymW4
val,playing drum kit,open,S_xZCmCrOxk
val,playing drum kit,open,6I-X1ZA8h9w
val,playing drum kit,open,mzW3yYyb3x8
val,playing drum kit,open,TwCa6yhrtRI
val,playing drum kit,open,DD84ndAZFpI
val,playing drum kit,open,gCLf0M8GwBc
val,playing drum kit,open,XY9H_OjSjaU
val,playing drum kit,open,3ZrffaXJgZ8
val,playing drum kit,open,_SgSSUvMfMU
val,playing drum kit,open,aGkHgiMbVdY
val,playing drum kit,open,ePD8LagJ6Os
val,playing drum kit,open,PtwFf0spNcA
val,playing drum kit,open,FKnubh4xKU0
val,playing drum kit,open,mkb0UJeTuM8
val,playing drum kit,open,EXpsYuCVHEQ
val,playing drum kit,open,L7wJAZVG1vk
val,playing drum kit,open,2S1KFazIKyo
val,playing drum kit,open,t6vigLH8CWc
val,playing drum kit,open,jpDbWOmSGNc
val,playing drum kit,open,oBxeVm_9GXY
val,playing drum kit,open,9LjmGsZv6NY
val,playing drum kit,open,RrhyxYuVfms
val,playing drum kit,open,oP_n8bfnms8
val,playing drum kit,open,mnCgs153dko
val,playing drum kit,open,Wjq01N0HqZM
val,playing drum kit,open,B-Ld9bgGvps
val,playing drum kit,open,peC-RJJB07A
val,playing drum kit,open,QeDnavPiMxA
val,playing drum kit,open,gcSBS250pfA
val,playing drum kit,open,FohEUY2JgTQ
val,playing drum kit,open,fOPeVeiO9DY
val,playing drum kit,open,zA_Vx3QsHFU
val,playing drum kit,open,GPm0-HaHbdk
val,playing drum kit,open,Njg3Y_Ayc9E
val,playing drum kit,open,dFFDS2MNjRg
val,playing drum kit,open,HNNUe4koYBU
val,playing drum kit,open,14AOXhSon20
val,playing drum kit,open,JUn2RKRfN9c
val,playing drum kit,open,b4ba2b_piW0
val,playing drum kit,open,_JIyIyh7KlM
val,playing drum kit,open,ks9R6XyC2nw
val,playing drum kit,open,pPgFmDXsYKg
val,playing drum kit,open,5Snq3FTk5Q0
val,playing drum kit,open,E9U3n3FTVmA
val,playing drum kit,open,fFKL_Njts_U
val,playing drum kit,open,YWLYBFiAj6s
val,playing drum kit,open,BoZq15USPso
val,playing drum kit,open,T2zKmDeBeNo
val,playing drum kit,open,9SpgSncP5Bo
val,playing drum kit,open,UAZFhYOVZTQ
val,playing drum kit,open,U5fhQ5jPmkw
val,playing drum kit,open,1BFPWXX74C0
val,playing drum kit,open,s48GA-Lu3ug
val,playing drum kit,open,z86WDT9KPss
val,playing drum kit,open,dretHc7fv18
val,playing drum kit,open,y-XGb-02Xgo
val,playing drum kit,open,Xo2xi-4fhs0
val,playing drum kit,open,hHD9hwttmsk
val,playing drum kit,open,8UrVkekUaWo
val,playing drum kit,open,NU03wqRcZx0
val,playing drum kit,open,XTCx1cW_Z7s
val,playing drum kit,open,SRCenC3nBDk
val,playing drum kit,open,nxk8soRxGw4
val,playing drum kit,open,4K4i7Uef0WE
val,playing drum kit,open,usTc6zl_u-w
val,playing drum kit,open,dqEdAaEHNr8
val,playing drum kit,open,5vRVSGbJYiQ
val,playing drum kit,open,OswqWOPqj6E
val,playing drum kit,open,wuS3aZFfcac
val,playing drum kit,open,rCwuBYOpqoc
val,playing drum kit,open,TFowBVZCEx8
val,playing drum kit,open,P6zz6mTwI0k
val,playing drum kit,open,JVwSu-ADfNE
val,playing drum kit,open,8W5TOIkvBjo
val,playing drum kit,open,WpSPk5-bB7U
val,playing drum kit,open,qhGUb8CHKK0
val,playing drum kit,open,uHPi3jPc1cE
val,playing drum kit,open,Rek7HCxmqC4
val,playing drum kit,open,DoFCLMAyLUk
val,playing drum kit,open,kWnxuV4nT_I
val,playing drum kit,open,yCJtSA3-2Wg
val,playing drum kit,open,G0A4ZveOzm0
val,playing drum kit,open,UEK-DfryFSc
val,playing drum kit,open,X_96uqXHg8g
val,playing drum kit,open,LVhnZdum-qc
val,playing drum kit,open,MH8chavmTOI
val,playing drum kit,open,Qorszueft5o
val,playing drum kit,open,xbfdTpVMg4U
val,playing drum kit,open,z3zuXzWjDhQ
val,playing drum kit,open,rRKZgh36MCg
val,playing drum kit,open,8iaYAd9Rt_Q
val,playing drum kit,open,IqKi5MFiMoY
val,playing drum kit,open,87RVzwrW9rQ
val,playing drum kit,open,n2AP3wN94LY
val,playing drum kit,open,Dw99Hb4WkQM
val,playing drum kit,open,0YLAW2XP_bE
val,playing drum kit,open,FZwBnn0ddzY
val,playing drum kit,open,K-kaWX3fHcw
val,playing drum kit,open,ajn2f23VoCQ
val,playing drum kit,open,7V4k-NnQ2-w
val,playing drum kit,open,1vhU7Zn-VBM
val,playing drum kit,open,KPOXJSeMp9w
val,playing drum kit,open,JcLzwoGHFCY
val,playing drum kit,open,mTAmrFpd-zI
val,playing drum kit,open,tngK6y_GUrg
val,playing drum kit,open,2FxRgLF37kw
val,playing drum kit,open,DHlPxjJealI
val,playing drum kit,open,UqqfY8pnW-4
val,playing drum kit,open,IP-HeIQpKps
val,playing drum kit,open,Zxzj97dgm0E
val,playing drum kit,open,7k7Z_KkoNXI
val,playing drum kit,open,_O9VCVqOQAE
val,playing drum kit,open,4tmZF1TY2HM
val,playing drum kit,open,1WHEXqTU8ts
val,playing drum kit,open,eQWxdCu4AJA
val,playing drum kit,open,UZOGGLBfA5U
val,playing drum kit,open,XYT7sSzcqB0
val,playing drum kit,open,VF-pupnfqu4
val,playing drum kit,open,ezKL1O_5OU4
val,playing drum kit,open,rdDcctv03dU
val,playing drum kit,open,6WdMSnWhppk
val,playing drum kit,open,0qvekTGYwe4
val,playing drum kit,open,SvyLuw_JJFA
val,playing drum kit,open,PVnc6GiekpY
val,playing drum kit,open,6E4rVpCjNjY
val,playing drum kit,open,rAlD0Uwu1EU
val,playing drum kit,open,GR3fEZF-azM
val,playing drum kit,open,BDD6a0EPaQU
val,playing drum kit,open,qDC97zF3_2k
val,playing drum kit,open,NtM3gudMBCQ
val,playing drum kit,open,8UqpWxeFEvo
val,playing drum kit,open,E9sC4sHngSw
val,playing drum kit,open,1mPZxKsspK4
val,playing drum kit,open,XlcoxBgd3B0
val,playing drum kit,open,pGfXt5n826A
val,playing drum kit,open,PQ2ADTS8670
val,playing drum kit,open,8SP42wLBEvs
val,playing drum kit,open,NRhzW_yr-HQ
val,playing drum kit,open,Xg1RrOX6-y0
val,playing drum kit,open,c7-ayxONW30
val,playing drum kit,open,QEfxAxh1MvY
val,playing drum kit,open,lTV8f2HSWAU
val,playing drum kit,open,s90HYyyNYtg
val,playing drum kit,open,YLOlCBj6Q6o
val,playing drum kit,open,u34UuyFRRWY
val,playing drum kit,open,pzcSOAHnhkA
val,playing drum kit,open,kkKRUsJa8Lw
val,playing drum kit,open,oaBapy8I5xc
val,playing drum kit,open,bjwbYDSQyzE
val,playing drum kit,open,d-kEhxi143s
val,playing drum kit,open,BiNjrkppI4E
val,playing drum kit,open,eTiIJrY48iQ
val,playing drum kit,open,BNzrif2Z9xQ
val,playing drum kit,open,ivmTP1YxO4k
val,playing drum kit,open,kr6IWw-vPSw
val,playing drum kit,open,LgRNpbP7DXk
val,playing drum kit,open,2NSbrh8pBfs
val,playing drum kit,open,0tQM6LcYiyw
val,playing drum kit,open,8Ib8Fk7qALY
val,playing drum kit,open,mKsQ3oXlP7E
val,playing drum kit,open,EZRBOfR4Cu8
val,playing drum kit,open,b7WUJKgjIrk
val,playing drum kit,open,f75O_cC-0M0
val,playing drum kit,open,F2F-nzpmpE0
val,playing drum kit,open,h1SJWkaIL28
val,playing drum kit,open,YqAreIyRbsY
val,playing drum kit,open,9mVLWwA8Sz0
val,playing drum kit,open,AdH2jVeLzlQ
val,playing drum kit,open,NHbjKC-f6Ho
val,playing drum kit,open,-kgUDrfLbKw
val,playing drum kit,open,cEAGlmzBlOo
val,playing drum kit,open,ClSZTXI8bfo
val,playing drum kit,open,3cZ0nF0csK4
val,playing drum kit,open,dfLQaboaa84
val,playing drum kit,open,Hf-uMkF-gyA
val,playing drum kit,open,DEBaH3SfWaU
val,playing drum kit,open,YJza1GLRXV4
val,playing drum kit,open,-eqkzAKGBZg
val,playing drum kit,open,uWkhikcTLkQ
val,playing drum kit,open,vLn5fyGuLlM
val,playing drum kit,open,DwA9YiNoMxg
val,playing drum kit,open,E4zjC0qHzzE
val,playing drum kit,open,E6ycd61LJ5w
val,playing drum kit,open,MVwy9w93LmE
val,playing drum kit,open,EfkaCFynjTU
val,playing drum kit,open,9KA3zDNbKE8
val,playing drum kit,open,ZxcSrKq6mqE
val,playing drum kit,open,gMObLs7qWb0
val,playing drum kit,open,ny3ThtocPQc
val,playing drum kit,open,n2YdtRVzptk
val,playing drum kit,open,rehnP12cwPw
val,playing drum kit,open,LjmQFOGFDWM
val,playing drum kit,open,qVegX3lY-rg
val,playing drum kit,open,BVfiH1RsqxU
val,playing drum kit,open,vlz1QHLU0Bs
val,playing drum kit,open,zl4v8VIJit0
val,playing drum kit,open,BrDXPOkW6pw
val,playing drum kit,open,DABNBfm-G24
val,playing drum kit,open,GORiINJd7o8
val,playing drum kit,open,LKxyl8crle0
val,playing drum kit,open,o1cAe5pJI9Q
val,playing drum kit,open,mg2EyWA0Jxc
val,playing drum kit,open,yjJ1VLCtna8
val,playing drum kit,open,Hh527hfajR4
val,playing drum kit,open,X86-sWc3HaI
val,playing drum kit,open,A6gZ3yviX4A
val,playing drum kit,open,TXDuBuWfwc0
val,playing drum kit,open,NuL81_XqeYI
val,playing drum kit,open,FTGivcNSEJo
val,playing drum kit,open,2we0jKA6u-A
val,playing drum kit,open,CHU9vTNDPu0
val,playing drum kit,open,ImjYvqS5xZk
val,playing drum kit,open,PCPIm_NB-ec
val,playing drum kit,open,YanrPvhdXFM
val,playing drum kit,open,Bigew_460Jw
val,playing drum kit,open,C709xJ3SuBE
val,playing drum kit,open,2PACN-RAThU
val,playing drum kit,open,UznQgFJIUbk
val,playing drum kit,open,xMy1mEScDB4
val,playing drum kit,open,4JjxYVs8WIU
val,playing drum kit,open,gXV33OJ1CnU
val,playing drum kit,open,d8uJCO7_tGU
val,playing drum kit,open,I-OP3ok2Axg
val,playing drum kit,open,Q2RO2NZL4RA
val,playing drum kit,open,gobxzSTzMaM
val,playing drum kit,open,DUVfuXWArGM
val,playing drum kit,open,T8lxKfL6kSM
val,playing drum kit,open,NDQrP3J-Saw
val,playing drum kit,open,M8lEZDdYQG4
val,playing drum kit,open,L-BDbctOnTw
val,playing drum kit,open,NyYI0Vnpvts
val,cattle mooing,close,AaoGl6vXBQg
val,cattle mooing,close,asrPD20xYOA
val,cattle mooing,close,OlWo1C49rxk
val,cattle mooing,close,nqj-gzVhkQY
val,cattle mooing,close,ly4TqObc9HA
val,cattle mooing,close,e1xy_4brnr8
val,cattle mooing,close,yX1SAUR6aCQ
val,cattle mooing,close,nyqy49bx1E8
val,cattle mooing,close,1gFf0ne7K3I
val,cattle mooing,close,8BA1y0Wyz_U
val,cattle mooing,close,J4KDJTJ-6fA
val,cattle mooing,close,KZ8Ne4Ex7Y0
val,cattle mooing,close,JD4zmubkXjo
val,cattle mooing,close,0wX4v258xpg
val,cattle mooing,close,xlirkt6I8ns
val,cattle mooing,close,ZAKKmmdq4yU
val,cattle mooing,close,K0Z3jykulic
val,cattle mooing,close,gAIx-7xu_Tk
val,cattle mooing,close,9b4eODcsZVs
val,cattle mooing,close,VbL6z-iHbw8
val,cattle mooing,close,uAw-OrZRu7w
val,cattle mooing,close,ezyFfdIkCCQ
val,cattle mooing,close,9h9-0pZjCCU
val,cattle mooing,close,XYWMTMx0qZE
val,cattle mooing,close,oc6NXynBNEY
val,cattle mooing,close,T_TIkj6MXQI
val,cattle mooing,close,HCUH2iq1wB4
val,basketball bounce,open,iFBkCdR_FgY
val,basketball bounce,open,XLiEencnz68
val,basketball bounce,open,Wf8Xsz9UusE
val,basketball bounce,open,EqJiVBHZfXE
val,basketball bounce,open,Z8EXPgTDB3E
val,basketball bounce,open,HCC9JldRsNc
val,basketball bounce,open,S-zc316IwEQ
val,basketball bounce,open,ABMUQJOY2jI
val,basketball bounce,open,XcatgLFVarU
val,basketball bounce,open,9gRjBmJyiEM
val,basketball bounce,open,mF9X1XChFIA
val,basketball bounce,open,E7mlDVmeZU4
val,basketball bounce,open,Qc3Bstx6XrQ
val,basketball bounce,open,TKmpQyo9muU
val,basketball bounce,open,zTXDphBUsus
val,basketball bounce,open,XuqUxwB6y3M
val,basketball bounce,open,NXpnuhSUD_0
val,basketball bounce,open,qn4HOm8XJ1U
val,basketball bounce,open,ri2DVH0Q-so
val,basketball bounce,open,2r-ivyuxOnI
val,basketball bounce,open,SlrfiPtHQmY
val,basketball bounce,open,QWahm9HZGNw
val,basketball bounce,open,QgHYiH6ES08
val,basketball bounce,open,0Cvljw2Sssk
val,basketball bounce,open,-WZufs_QKAs
val,basketball bounce,open,xe-YOz8Y0Lc
val,basketball bounce,open,LZu65y7ROHk
val,basketball bounce,open,xKkvPebHNXk
val,basketball bounce,open,J7a_vW-BIkE
val,basketball bounce,open,0zJG24UrLNQ
val,basketball bounce,open,ozz93xg3HTk
val,basketball bounce,open,eFGOJOPrZLo
val,basketball bounce,open,UROOegQ5sY8
val,basketball bounce,open,tm870k_Vr2s
val,basketball bounce,open,kY6Go9q5FxU
val,basketball bounce,open,b3frc7ofPhk
val,basketball bounce,open,bU25xjqJjp0
val,basketball bounce,open,6HNccHZPKv8
val,basketball bounce,open,ESjJnbgktbQ
val,basketball bounce,open,l3St84WwK2I
val,basketball bounce,open,ERGfpSkxEv0
val,basketball bounce,open,wJC7_zjiAYE
val,basketball bounce,open,oxOzOx_houg
val,basketball bounce,open,6OTA6KVW9-A
val,basketball bounce,open,HIPheOplqJ8
val,basketball bounce,open,BpATV7c5xCw
val,basketball bounce,open,Bl3Kw_FmGZw
val,basketball bounce,open,gfC41zXzOJ0
val,basketball bounce,open,k-spqwpiJW0
val,basketball bounce,open,bl15i9xt66s
val,basketball bounce,open,Q19VErS2iH4
val,basketball bounce,open,KYbpNBqDRVM
val,basketball bounce,open,nwMhHAh7gnc
val,basketball bounce,open,jJwq9xUE1dA
val,basketball bounce,open,H7CasEDbUQI
val,basketball bounce,open,yLc7PWyKlOo
val,basketball bounce,open,Vu3ISfN4Uz0
val,basketball bounce,open,2jn-CXFqf_U
val,basketball bounce,open,3yKkTACqkS0
val,basketball bounce,open,L02hOLWWjxM
val,basketball bounce,open,1D9xCFQyBDE
val,basketball bounce,open,MQ2kTI9oLkg
val,basketball bounce,open,3fOdNMvBW8U
val,basketball bounce,open,tcgKdNlggdc
val,basketball bounce,open,fRC0BCVHdGk
val,basketball bounce,open,-zG6ttvQE8I
val,basketball bounce,open,obwCjTGdidE
val,basketball bounce,open,mLe6rfB6u28
val,basketball bounce,open,HfNxSd0qbts
val,basketball bounce,open,XjBStEJ_yaU
val,basketball bounce,open,dvwgz66c7X4
val,basketball bounce,open,AmtF_rAphg0
val,basketball bounce,open,fpRZztFtBz4
val,basketball bounce,open,JisAf9DgxYY
val,basketball bounce,open,8_VEhgzGd9s
val,basketball bounce,open,Dg0Qe-d_qfU
val,basketball bounce,open,ZMN2Bs_Cr1A
val,basketball bounce,open,y5ElhmRD67M
val,basketball bounce,open,ogr3r9yhQ-w
val,basketball bounce,open,vKgye6lHdso
val,basketball bounce,open,JR1oLfljnHQ
val,basketball bounce,open,YrznlUVg7eA
val,basketball bounce,open,5RaWTl5j-1k
val,basketball bounce,open,gBRVkpc3mFU
val,basketball bounce,open,UFMaKcMz4kw
val,basketball bounce,open,I8jKzLbz3vQ
val,basketball bounce,open,4MxvhT26yQI
val,basketball bounce,open,VN4SqiL7q6I
val,basketball bounce,open,FuV_woPlxbM
val,basketball bounce,open,f9Lyl_IHYqA
val,basketball bounce,open,RZQDL0pRLo4
val,basketball bounce,open,sxQ8z6tXde8
val,basketball bounce,open,dZiLxgQW8dg
val,basketball bounce,open,Ergjh8YR0OM
val,basketball bounce,open,5D2E7s9bEf0
val,basketball bounce,open,rfRcBTY3ya4
val,basketball bounce,open,5PWd8RM5fds
val,basketball bounce,open,6pfjaU9GpDo
val,basketball bounce,open,BNaJaIvAKKo
val,basketball bounce,open,nbgC4nipozU
val,basketball bounce,open,fbvCzLuoFUk
val,basketball bounce,open,lkv2qFT7slY
val,basketball bounce,open,SCskHem1qzo
val,basketball bounce,open,ul_v4LZ3FaU
val,basketball bounce,open,xWcgGCFJoUs
val,basketball bounce,open,RjDmyW4RJ64
val,basketball bounce,open,wpE8kBhsbJo
val,basketball bounce,open,ZZYQ8weiEhI
val,basketball bounce,open,yUssG7JC3Rs
val,basketball bounce,open,9-oRKfTvZCU
val,basketball bounce,open,_UHIYWBmPA0
val,basketball bounce,open,C69_bEC9ezw
val,basketball bounce,open,YVd5Z3Z2-Tk
val,basketball bounce,open,R0PPKHWr8rE
val,basketball bounce,open,O9ukofWeYzA
val,basketball bounce,open,K3KsP-m_c5I
val,basketball bounce,open,UOzdKyNA5bQ
val,basketball bounce,open,L5RKbNRNyaI
val,basketball bounce,open,3J3VBBijQMY
val,basketball bounce,open,3uDxHymUoIE
val,basketball bounce,open,kEhQKG0otJ8
val,basketball bounce,open,5zYoE0OzoBU
val,basketball bounce,open,BQlSMv7L80E
val,basketball bounce,open,sOyRmfDjJyY
val,basketball bounce,open,rCEshnfG4f0
val,basketball bounce,open,IE9g1dwEkNA
val,basketball bounce,open,lNkvgIBvCrs
val,basketball bounce,open,epoM5s0ZIT0
val,basketball bounce,open,nXi64VfSR_s
val,basketball bounce,open,xZW0B9UwO2M
val,basketball bounce,open,8Xys5aYaNb8
val,basketball bounce,open,amTB-ln9j4o
val,basketball bounce,open,2GyVb9d-VuU
val,basketball bounce,open,_HEzeeRT5_0
val,basketball bounce,open,fAAElieB9x4
val,basketball bounce,open,J9BQVmPJN2E
val,basketball bounce,open,sCJZtczT1Uw
val,basketball bounce,open,095vNY1x2Pg
val,basketball bounce,open,aabuViDSLXg
val,basketball bounce,open,R5np0eUAWUU
val,basketball bounce,open,niVtqfF2Zm8
val,basketball bounce,open,-GR4oIdROrk
val,basketball bounce,open,FQqwy9PPhX4
val,basketball bounce,open,Jr60re79KxU
val,basketball bounce,open,0wAN5P5HYZc
val,basketball bounce,open,XmnUy1yT55g
val,basketball bounce,open,b1yLCYcLlBI
val,basketball bounce,open,H9-eX3PXl-M
val,basketball bounce,open,JjBdNduYJgE
val,basketball bounce,open,AMF98iijDfI
val,basketball bounce,open,3S1n5ApgVp8
val,basketball bounce,open,-2xn5g7sfrU
val,basketball bounce,open,Xm2krti1uAM
val,basketball bounce,open,xJcwXkxd-E4
val,basketball bounce,open,R00FkItdecs
val,basketball bounce,open,ltj6qsD12pw
val,basketball bounce,open,7D_0HDnGmWQ
val,basketball bounce,open,eFAxj_6IQLA
val,basketball bounce,open,D7EjTsIMAx8
val,basketball bounce,open,u13LAp8oBUE
val,basketball bounce,open,B3eZplAWNlw
val,basketball bounce,open,udx0qwvkwFY
val,basketball bounce,open,hY89VBkP_Ko
val,basketball bounce,open,nvhHM2Mko3E
val,basketball bounce,open,AdLOJ5vlTzc
val,basketball bounce,open,QtWUI4QJFl4
val,basketball bounce,open,zWPLD70oMZQ
val,basketball bounce,open,hQJeLQEaRus
val,basketball bounce,open,CCsQ3Ioa4ls
val,basketball bounce,open,6AGwgF2X6lM
val,basketball bounce,open,9zRE7cTLV34
val,basketball bounce,open,oGT3waf-11Q
val,basketball bounce,open,IYU226_7Iwo
val,basketball bounce,open,pOHtQsj4Myk
val,basketball bounce,open,DZU2cg94RpI
val,basketball bounce,open,whdty3q7-tQ
val,basketball bounce,open,htm7b_saqcs
val,basketball bounce,open,MHpVDsxT93c
val,basketball bounce,open,ZVmiQ2GMK0g
val,basketball bounce,open,n9IRKYSgeGs
val,basketball bounce,open,aTk0LCf1_Kw
val,basketball bounce,open,o90PytkckwI
val,basketball bounce,open,wyYiEGQ3n64
val,basketball bounce,open,74rZ_mljj18
val,basketball bounce,open,eyz7-rdBxwk
val,basketball bounce,open,f9Mjl9kXurU
val,basketball bounce,open,9sT6q3jKh6M
val,basketball bounce,open,u04cEpL3iDI
val,basketball bounce,open,779oBlq6pAM
val,basketball bounce,open,x0gkc23Lp0A
val,basketball bounce,open,IJ1aeBxbn4g
val,basketball bounce,open,qg7VIpjrMDU
val,basketball bounce,open,hP5Rj-1nDYU
val,basketball bounce,open,dbKwrGJrZuo
val,basketball bounce,open,V5s3oV_5zjo
val,basketball bounce,open,gDTC45lJhRE
val,basketball bounce,open,3-6EpvIgyDY
val,basketball bounce,open,bzhPkqBtqV8
val,basketball bounce,open,NCE_7NDndj4
val,basketball bounce,open,zJfXpMlczl8
val,basketball bounce,open,ZqwS3tAXyAg
val,basketball bounce,open,M_PK8Gur6KA
val,basketball bounce,open,aCt1gdSARiU
val,basketball bounce,open,z2ESJBCzWK4
val,basketball bounce,open,Li4HFMzmOoE
val,basketball bounce,open,tLuIT4eANIs
val,basketball bounce,open,0Cl6hXpryhY
val,basketball bounce,open,FDflwZbGm_Q
val,basketball bounce,open,D2-TXSh_AAE
val,basketball bounce,open,apBlHa79k9Y
val,basketball bounce,open,P_qNYofNfEk
val,basketball bounce,open,5o4HIlR51J8
val,basketball bounce,open,2XFDeP2JVBo
val,basketball bounce,open,pPc0H9CevHM
val,basketball bounce,open,q4KDFkqr-7I
val,female singing,open,3GPoIz51wPE
val,female singing,open,-jOC8Eb8Il8
val,female singing,open,2uNz8CePpg8
val,female singing,open,x68R1rmvKgc
val,female singing,open,6jyYV7Glg_8
val,female singing,open,47mw45rWXDs
val,female singing,open,5SSH6_7yo0g
val,female singing,open,57gLCi1daaI
val,female singing,open,3hKmJKi90CI
val,female singing,open,1uuatgLbeEE
val,female singing,open,jgtUTgvfjJg
val,female singing,open,iu4Q9PQcc08
val,female singing,open,5y5-xb05-Ng
val,female singing,open,vhZJcGXU7WY
val,female singing,open,5Sl1xAoUQ10
val,female singing,open,JKLyLhzMFEI
val,female singing,open,1jLPDofOVos
val,female singing,open,B_ZxmAiGJFQ
val,female singing,open,3kPq4isCXTc
val,female singing,open,dRXzO9tDKTY
val,female singing,open,0g3vTZkMo28
val,female singing,open,5WvUA7uajJU
val,female singing,open,r8sBkQ984FA
val,female singing,open,5DrKEa7vmN4
val,female singing,open,7ELF2dbWe5w
val,female singing,open,5_h9ybfscwk
val,female singing,open,N4KO-H39fZo
val,female singing,open,Ny0cFlIP5t0
val,female singing,open,4YQwK18cLEE
val,female singing,open,58wb925I9TQ
